,Timestamp,Kindly specify your Gender?,Kindly mention your age?,How many members are in your family?,Please specify where are you currently living?,Please mention your parents status?,Kindly tell us about your guardian.,Kindly select your father's education from these options.,Kindly select your mother's education from these options.,Please select your father/guardian monthly Income from these options.,"If you are self-supporting then please specify e.g. Freelancing, Teaching, part-time job, etc.",Please select your monthly Income ?,Please enter your Subjects GPA which you have studied? (SE) [Introduction to Software Engineering (ISE)],Please enter your Subjects GPA which you have studied? (SE) [Formal Methods],Please enter your Subjects GPA which you have studied? (SE) [Software Requirement Engineering],Please enter your Subjects GPA which you have studied? (SE) [Software Design and Architecture],Please enter your Subjects GPA which you have studied? (SE) [Software Project Management],Please enter your Subjects GPA which you have studied? (SE) [Software Quality Engineering],Please enter your Subjects GPA which you have studied? (SE) [Software Testing],Please enter your Subjects GPA which you have studied? (SE) [Design Patterns],Please enter your Subjects GPA which you have studied? (SE) [Software Construction],Please enter your Subjects GPA which you have studied? (CS) [Introduction to ICT],Please enter your Subjects GPA which you have studied? (CS) [Programming Fundamentals C],Please enter your Subjects GPA which you have studied? (CS) [Discrete Structures],Please enter your Subjects GPA which you have studied? (CS) [Professional Practices of IT (PPIT)],Please enter your Subjects GPA which you have studied? (CS) [Object Oriented Programming],Please enter your Subjects GPA which you have studied? (CS) [Data Structures and Algorithms (DSA)],Please enter your Subjects GPA which you have studied? (CS) [Software Engineering Concepts],Please enter your Subjects GPA which you have studied? (CS) [Microprocessor and Assembly Language],Please enter your Subjects GPA which you have studied? (CS) [Database Systems ],Please enter your Subjects GPA which you have studied? (CS) [Digital image processing (DIP)],Please enter your Subjects GPA which you have studied? (CS) [Design and Analysis of Algorithm Semantic Web],Please enter your Subjects GPA which you have studied? (CS) [Operating Systems (OS)],Please enter your Subjects GPA which you have studied? (CS) [Computer Communication and Networks (CCN)],Please enter your Subjects GPA which you have studied? (CS) [Computer Graphics],Please enter your Subjects GPA which you have studied? (CS) [Numerical Computing],Please enter your Subjects GPA which you have studied? (CS) [Web Technologies],Please enter your Subjects GPA which you have studied? (CS) [Human Computer Interaction (HCI)],Please enter your Subjects GPA which you have studied? (CS) [Game Development],Please enter your Subjects GPA which you have studied? (CS) [Theory of Automata],Please enter your Subjects GPA which you have studied? (CS) [Introduction to Data Science],Please enter your Subjects GPA which you have studied? (CS) [Mobile Application Development],Please enter your Subjects GPA which you have studied? (CS) [Artificial Intelligence],Please enter your Subjects GPA which you have studied? (CS) [Processor and Assembly Language],Please enter your Subjects GPA which you have studied? (CS) [Compiler Construction],Please enter your Subjects GPA which you have studied? (CS) [Machine Learning],Please enter your Subjects GPA which you have studied? (CS) [Information Security],Please enter your Subjects GPA which you have studied? (CS) [Software Process Improvement],Please enter your Subjects GPA which you have studied? (CS) [Computer Vision],Please enter your Subjects GPA which you have studied? (CS) [Data Security and Encryption],Please mention your Previous Semester GPA?,Your matric marks percentage?,Did you get any scholarship from school? ,What you did previously in intermediate?,Your Fsc/Ics marks percentage?,Are you getting scholarship from College?,Please mention your NTS score?,Please mention what's your program? ,Please choose your reasons to select this program.,How much you have interest in this domain,Are you satisfied with your program selection?,Kindly choose your current semester.,Please provide your current CGPA?,Are you getting scholarship from university?,Are you paying your fees?,Please specify your mode of study?,Do you find your CS/SE subjects difficult?,Do you love your subjects?,Do you have any certificate or diploma in a specific subject? Kindly mention the subject if you have any.,"Kindly tell us, how often do you visit library?","Please choose, what do you prefer in studies?",Do you borrow a book from Library?,"Do you take help from online lectures or tutorials outside university resources? e.g. YouTube, Udemy, Coursera","Please select, how much time you spend on study in a day?",Please select  which days you self-study in a week?,How is your health,"Kindly specify, do you have any disability?","Please select, how much free time do you have per day?",Do you like your teacher methodology,"Please select, how much time do you go out with friend and family?",How much it takes time to reach university?,"Kindly select, how much time you spend on physical exercise e.g., gym, sports, running etc. ?",Kindly specify do you love travelling?,Where you love to eat?,Do you love to participate in co-curricular activities in university?,Do you love to study in a group?,Do you love reading books?,Do you love to socialize with other?,Kindly select which activities you prefer in your spare time?,"Please select, how much time do you spend in the above activity in a day.",What is the quality of relationships among your family members?,Do you have internet access easily?,Please select your learning speed?,Kindly tell us does your family supports you in education?,Do you feel any risk of failing to Graduate in your degree?,"Please specify, what do you think abilities you have ? [Self-Discipline]","Please specify, what do you think abilities you have ? [Hard Working]","Please specify, what do you think abilities you have ? [Punctual]","Please specify, what do you think abilities you have ? [Polite]","Please specify, what do you think abilities you have ? [Team Player]","Please specify, what do you think abilities you have ? [Confident]","Please specify, what do you think abilities you have ? [Responsible]",Do you think getting good grades are important?,Please fill the form. [Do you take nutritions.],Please fill the form. [Do you love sports?],Please fill the form. [Do you value and have confidence of your opinions?],Please fill the form. [Do you take enough sleep? (7-8 hours)],Please fill the form. [Do you do self-directed learning?],Please fill the form. [Do you have depression of study?],Please fill the form. [Do you have believe that you will be succeed in semester in which you are studying.],Please fill the form. [Are atmospheric conditions such as high temperature and humidity tend you to lower mental efficiency.],Please fill the form. [Do you do planning for study?],Please fill the form. [how often you are regular in doing same thing? (any task)]
10,327,1,21,6,2,2,1,13,1,5,74,7,4,4,0,9,9,8,9,8,8,7,0,3,9,3,2,9,9,3,9,9,9,9,9,9,9,9,9,9,3,9,9,9,9,9,9,9,9,9,2.36,88.0,1,1,86.0,1,65.0,1,17,3.0,1,5,2.36,1,0,0,3,3,1,1,1,1,2,0,5,3.0,0,6,3.0,8,5,2,3,0,2,14,2,4,61,1,0,2,2,0,1,2,1,2,2,1,1,2,3,2,0,0,0,2,1,2,4,4,4
11,327,1,21,4,2,2,0,12,6,5,50,3,3,4,5,9,9,8,9,8,8,5,5,5,9,4,3,9,9,9,9,9,0,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3.13,1040.0,1,3,920.0,1,84.0,1,46,4.0,4,5,2.97,1,2,0,3,3,1,4,0,4,4,1,19,3.0,0,8,3.0,1,7,4,4,1,2,8,3,4,145,1,2,5,2,0,3,1,4,2,2,2,0,0,1,4,0,3,3,4,4,4,3,4,4
12,328,1,21,6,0,2,1,10,6,11,74,7,6,2,6,9,9,8,9,8,8,6,8,6,9,7,4,9,9,5,9,9,4,3,9,9,9,9,9,9,7,9,9,9,9,9,9,9,9,9,2.88,86.0,0,1,59.0,0,89.0,1,44,5.0,3,5,3.06,0,3,0,2,1,2,3,1,1,2,8,6,4.0,0,0,5.0,1,3,3,1,1,1,8,1,3,122,9,2,2,0,0,1,2,0,4,1,4,4,2,2,3,0,0,4,0,3,0,4,1,4
13,328,1,23,8,0,2,0,7,11,11,74,7,6,7,8,9,9,8,9,8,8,7,5,5,9,8,4,9,9,7,9,9,8,9,9,9,9,9,9,9,7,9,9,9,9,9,9,9,9,9,3.68,91.0,1,3,92.0,1,87.0,1,17,5.0,4,5,3.3,0,3,0,3,4,1,3,1,3,0,5,19,5.0,0,4,1.0,1,0,4,4,0,4,6,3,2,14,0,0,2,2,0,3,0,2,0,2,2,2,0,1,3,0,0,4,2,1,0,4,4,2
14,328,1,21,5,2,2,1,10,6,15,74,7,5,5,6,9,9,8,9,8,8,5,1,2,0,1,1,9,9,5,9,9,1,2,9,9,9,9,9,9,2,9,9,9,9,9,9,9,9,9,2.21,93.0,0,3,82.0,0,78.0,1,32,2.0,2,5,2.52,0,3,0,4,2,1,3,0,3,2,8,6,3.0,0,6,4.0,3,3,4,4,0,1,8,5,4,140,3,2,0,1,0,4,2,4,2,0,1,1,4,2,4,3,0,0,1,0,3,0,4,2
15,328,1,20,4,2,2,1,7,6,15,74,7,3,5,3,9,9,8,9,8,8,6,5,3,9,7,0,4,9,4,9,9,9,9,9,6,9,9,9,9,0,9,9,9,9,9,9,9,9,9,1.7,90.0,0,3,80.0,1,73.0,1,17,5.0,5,5,2.42,0,3,0,3,3,1,1,0,1,0,4,5,5.0,0,0,5.0,8,9,2,5,1,3,6,1,4,14,0,0,0,2,0,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
16,329,1,20,7,2,2,0,20,3,3,74,7,4,3,3,9,9,8,9,8,8,7,4,0,9,6,3,9,9,3,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,2.3,75.0,0,3,74.0,0,82.0,1,32,2.0,2,5,2.4,0,3,0,3,2,1,3,0,1,0,8,16,3.0,0,1,3.0,8,5,3,5,1,3,8,3,3,14,1,1,0,2,0,0,4,1,1,0,0,4,2,4,3,2,4,3,3,0,4,4,3,3
17,329,1,22,13,2,2,0,13,10,19,74,7,1,4,1,9,9,8,9,8,8,7,8,2,9,7,7,9,9,3,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,1.51,87.0,0,1,77.0,0,82.0,1,9,4.0,5,5,2.55,0,3,1,1,5,1,1,1,1,4,8,5,3.0,0,0,3.0,6,9,3,5,1,1,14,2,4,56,6,0,0,0,0,1,1,4,0,4,4,1,1,2,1,1,0,0,4,4,0,4,1,0
18,329,0,22,7,0,2,0,13,10,4,50,1,6,5,6,9,9,5,9,8,8,5,5,5,7,1,3,6,9,4,9,9,7,6,9,5,1,9,5,9,1,9,9,9,9,9,9,9,9,9,3.3,85.0,0,3,83.0,1,65.0,1,32,3.0,3,6,3.04,0,3,0,3,3,1,4,1,0,0,3,48,3.0,0,3,2.0,8,3,2,1,0,1,14,5,1,0,1,1,0,1,0,1,0,2,2,0,2,2,0,1,0,1,0,1,4,0,0,4,2,2
19,329,1,21,6,0,2,0,13,12,5,15,8,6,5,5,9,9,8,9,8,8,4,3,6,9,6,1,9,9,6,9,9,4,2,9,9,9,9,9,9,8,9,9,9,9,9,9,9,9,9,3.4,88.0,1,1,75.0,0,60.0,1,44,5.0,4,5,3.05,0,0,0,2,4,2,2,1,0,2,1,62,4.0,0,1,1.0,8,0,4,4,1,3,14,4,2,14,0,0,2,2,0,1,2,1,2,1,2,2,2,1,1,2,2,0,4,4,4,4,4,2
20,330,1,20,7,0,2,1,10,2,5,74,7,5,3,7,9,9,8,9,8,8,0,1,3,9,2,5,9,9,0,9,9,9,5,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,3.2,85.0,0,1,75.0,1,69.0,1,32,4.0,5,5,2.88,1,0,0,4,5,1,0,1,1,0,4,48,5.0,0,3,4.0,1,3,4,5,0,3,8,3,4,59,8,2,0,0,0,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,4,1,3
21,330,1,22,8,0,2,2,13,12,11,15,8,4,2,2,4,5,5,4,5,5,5,4,4,5,2,1,3,5,4,3,4,4,5,5,6,6,6,6,5,1,4,5,6,5,5,5,5,6,6,2.45,85.0,0,1,72.0,0,69.0,1,11,,4,5,2.44,0,3,0,4,3,1,4,1,1,4,2,16,5.0,0,6,4.0,0,4,4,3,0,4,6,1,3,61,8,2,0,2,2,3,1,1,1,0,0,4,3,1,0,0,0,0,2,0,2,1,3,0
22,331,1,21,6,0,2,0,7,6,2,74,7,5,3,9,9,9,8,9,8,8,6,7,4,9,8,4,9,9,5,9,9,3,3,9,9,9,9,9,9,3,9,9,9,9,9,9,9,9,9,2.3,82.0,0,3,64.0,1,78.0,1,32,5.0,5,5,2.88,0,3,0,3,3,1,3,1,1,0,1,5,5.0,0,0,4.0,3,3,1,5,0,4,16,2,2,14,3,0,0,2,0,4,2,1,2,0,2,2,1,1,3,2,2,2,2,4,2,2,1,2
23,331,0,22,5,2,2,0,10,6,2,74,7,6,4,6,9,9,6,9,8,8,2,2,2,7,1,3,9,9,4,9,9,4,6,9,4,1,9,6,9,2,9,9,9,9,9,9,9,9,9,2.9,79.0,0,1,70.0,0,66.0,1,17,3.0,3,6,2.78,0,3,0,4,3,1,4,1,3,4,2,16,4.0,0,2,2.0,2,3,1,5,0,4,8,3,2,145,0,0,0,2,0,4,2,2,2,0,2,2,1,1,2,2,2,4,4,4,2,2,4,2
24,332,0,21,5,2,2,0,3,11,11,15,1,5,3,9,9,9,8,9,8,8,3,3,4,9,0,1,9,9,5,9,9,9,9,9,9,9,9,9,9,2,9,9,9,9,9,9,9,9,9,2.3,90.0,1,3,85.0,1,78.0,1,32,3.0,3,5,2.3,0,3,0,4,3,1,2,0,3,4,2,61,4.0,0,1,3.0,1,7,1,5,0,3,1,3,4,122,3,0,0,1,0,3,2,0,2,2,2,2,2,1,3,4,3,3,4,2,4,0,2,2
25,332,1,23,7,2,2,0,7,6,2,74,7,4,3,4,9,9,2,9,8,8,5,3,2,6,2,2,9,9,4,9,9,9,4,9,2,2,9,4,9,2,9,9,9,9,9,9,9,9,9,2.68,74.0,1,3,73.0,0,76.0,1,32,4.0,4,6,2.74,0,3,0,4,4,1,0,1,4,2,4,58,1.0,0,2,3.0,8,7,1,5,0,4,6,4,4,14,8,2,0,1,0,1,2,2,0,0,0,1,2,1,4,0,2,1,4,0,0,0,0,4
26,332,1,20,5,0,2,1,7,6,11,74,7,3,2,0,9,9,8,9,8,8,2,3,1,9,4,1,9,9,3,9,9,9,9,9,9,9,9,9,9,3,9,9,9,9,9,9,9,9,9,1.7,85.8,0,1,79.1,1,78.0,1,44,4.0,4,5,2.04,0,3,1,4,4,2,4,0,1,0,5,19,5.0,0,8,3.0,0,3,3,5,1,3,14,1,4,14,4,2,3,1,0,4,2,0,2,0,0,0,2,1,1,2,0,3,4,1,0,3,3,2
27,332,1,21,6,3,2,0,10,11,0,74,7,4,4,4,9,9,8,9,8,8,4,4,5,9,3,2,9,9,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2.4,85.0,0,1,70.0,0,77.0,1,9,2.0,2,5,2.5,0,3,0,3,2,1,3,0,1,2,8,6,5.0,0,0,4.0,8,7,1,3,0,3,6,2,4,122,5,2,2,1,2,4,2,1,2,2,2,4,1,3,4,2,2,2,4,3,4,3,3,4
28,332,1,22,5,2,2,1,13,10,1,15,7,6,3,6,9,9,8,9,8,8,5,4,5,9,4,3,9,9,6,9,9,4,2,9,9,9,9,9,9,7,9,9,9,9,9,9,9,9,9,3.0,75.0,0,3,78.0,0,82.0,1,17,4.0,4,5,2.92,0,3,0,3,4,1,0,1,1,4,8,0,5.0,0,1,2.0,8,4,1,5,0,1,8,3,0,61,1,2,2,2,0,4,2,2,0,2,1,1,0,3,4,0,2,2,2,3,4,4,4,4
29,332,0,21,7,0,2,0,7,11,5,74,7,5,5,6,9,9,6,9,8,8,3,4,2,8,0,2,9,9,4,9,9,4,5,9,7,4,9,6,9,2,9,9,9,9,9,9,9,9,9,3.3,89.8,0,1,83.0,1,78.0,1,32,4.0,4,6,3.0,0,0,0,3,3,1,4,1,2,2,2,57,5.0,0,0,2.0,0,3,2,4,0,1,14,4,2,14,0,0,0,2,0,1,2,2,2,2,2,2,2,1,4,4,4,3,4,4,2,4,2,4
30,332,0,21,5,2,2,0,7,12,11,74,7,6,5,6,9,9,4,9,8,8,1,2,5,7,3,4,9,9,5,9,9,5,7,9,8,2,9,7,9,2,9,9,9,9,9,9,9,9,9,3.08,78.0,0,1,76.0,0,60.0,1,32,3.0,3,6,3.08,0,3,0,3,3,1,2,1,3,0,2,56,3.0,0,1,3.0,1,3,3,3,1,1,8,1,1,122,8,2,0,1,0,4,2,2,2,4,2,2,0,1,4,3,0,2,2,0,4,4,0,0
31,332,1,20,4,2,1,4,12,6,19,74,7,6,4,1,9,9,8,9,8,8,6,8,5,9,8,7,9,9,5,9,9,9,9,9,9,9,9,9,9,4,9,9,9,9,9,9,9,9,9,2.83,75.0,0,4,75.0,0,78.0,1,16,1.0,2,5,2.83,0,3,0,1,2,2,4,1,1,0,4,33,4.0,0,0,5.0,8,8,1,1,0,3,14,4,1,151,2,0,0,1,0,1,1,2,3,2,2,4,0,1,3,2,2,4,4,4,0,0,4,3
32,333,1,20,6,0,2,0,10,11,15,15,4,0,0,0,0,9,0,9,8,8,5,2,0,9,5,4,9,9,5,9,9,9,5,9,9,9,9,9,9,4,9,9,9,9,9,9,9,9,9,2.6,78.0,0,3,888.0,1,81.0,1,17,4.0,4,5,2.7,0,3,1,3,3,1,4,0,4,0,1,24,4.0,0,1,3.0,8,0,3,3,0,4,1,3,4,140,0,0,0,2,4,1,2,2,1,2,1,2,2,3,4,4,2,0,0,4,0,4,2,2
33,333,0,22,8,2,2,0,10,10,0,74,7,5,8,8,9,9,8,9,8,8,6,4,4,9,5,4,9,9,9,9,9,4,4,9,9,9,9,9,9,4,9,9,9,9,9,9,9,9,9,3.1,90.0,0,3,65.0,0,86.0,1,36,4.0,4,5,3.06,0,3,1,3,3,2,2,1,3,0,3,48,3.0,0,2,3.0,3,9,4,5,0,4,14,5,3,0,8,2,0,1,0,3,2,2,2,2,2,1,2,1,0,2,0,3,2,3,0,4,2,2
34,333,1,21,5,3,2,1,7,12,11,15,8,4,3,2,1,2,2,2,2,2,4,3,2,3,2,3,3,2,3,3,2,2,2,3,3,4,3,2,3,3,3,2,2,4,3,2,3,4,2,2.5,78.0,0,1,980.0,0,89.0,1,32,4.0,5,5,2.43,0,3,1,5,4,1,3,1,3,0,8,5,2.0,0,3,4.0,1,5,3,4,1,3,8,1,4,140,1,4,2,1,0,4,4,4,2,0,2,2,4,4,3,1,0,2,2,0,4,2,3,2
35,333,0,21,5,2,2,0,7,10,4,74,7,7,3,8,9,9,8,9,8,8,5,1,2,9,3,2,9,9,6,9,9,4,9,9,9,9,9,9,9,6,9,9,9,9,9,9,9,9,9,3.5,89.0,1,1,84.0,0,87.0,1,14,2.0,3,5,3.07,0,3,1,3,4,1,3,1,3,0,2,19,2.0,0,1,4.0,1,3,1,5,1,3,14,1,2,140,2,2,0,2,0,3,2,2,2,2,2,2,2,4,2,0,0,0,2,4,2,4,4,4
